seed,condition,Wcc,Wuc,Wuu,S1,retention_mean,retrieval_mean,replay_events
42,FULL,0.09025757014751434,0.03607362508773804,0.017787672579288483,0.054183945059776306,0.3057665566448122,0.043750000000000004,45
42,WCC_FROZEN,0.01307038776576519,0.033183518797159195,0.017456628382205963,-0.020113131031394005,0.2724865618511103,0.05625,45
42,WCC_CLAMPED_ZERO,0.0,0.033116575330495834,0.017406800761818886,-0.033116575330495834,0.26385465887142345,0.06250000000000001,45
42,WCC_NO_STDP,0.03776698186993599,0.03405638784170151,0.017531510442495346,0.003710594028234482,0.28154413803713396,0.06875,45
1042,FULL,0.06361368298530579,0.022434161975979805,0.008510801941156387,0.04117952100932598,0.2811212114756927,0.0375,46
1042,WCC_FROZEN,0.0023285681381821632,0.02022561803460121,0.007964699529111385,-0.01789704989641905,0.2610274911276065,0.0375,46
1042,WCC_CLAMPED_ZERO,0.0,0.018822016194462776,0.007489585317671299,-0.018822016194462776,0.24667807982768863,0.03125,46
1042,WCC_NO_STDP,0.007613319903612137,0.020263085141777992,0.00779379066079855,-0.012649765238165855,0.2618835661560297,0.03125,46
